Tweet Coordinates,text,date,id,user,Place Info,location,Geo_Enabled,retweet,likes,lang,keyword
,RT @Davet21: Checkout the latest information about Disability Awareness Day and DAD Week. There’s still a few days left to book an exhibiti…,10/08/2021 19:25,1.42518E+18,GarySkent,,Warrington,TRUE,4,0,en,Charities
,"RT @MaryJoe38642126: DO NOT DONATE TO:
Jonny Preston AWA Jon COSSU AKA Urgent Dogs Of LA (no longer in operation due to cease &amp; desist)⬇️…",10/08/2021 19:25,1.42518E+18,Christi83813982,,,FALSE,79,0,en,Charities
,RT @IvoryHecker: McAllen’s mayor told me the city extended its disaster declaration last night due to the surge of migrants going through C…,10/08/2021 19:25,1.42518E+18,Jacquel74162811,,,FALSE,30,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:25,1.42518E+18,Sandie882Sandie,,,TRUE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:25,1.42518E+18,Jacquel74162811,,,FALSE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:25,1.42518E+18,Gisvic08,,"Dallas, TX",TRUE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:25,1.42518E+18,BoergerGlenn,,,FALSE,215,0,en,Charities
,RT @JessicaTheLaw: The media focuses on the negative because it sells copy. A lot of environmental charities follow suit because they think…,10/08/2021 19:25,1.42518E+18,jencf13,,,FALSE,775,0,en,Charities
,"@charitywater @MunchToken Awesome 🥳 Congratz on partnership. 

Looking forward to see what Munch can do for chariti… https://t.co/XiVVzSehVq",10/08/2021 19:25,1.42518E+18,cenas42523540,,,FALSE,0,4,en,Charities
,RT @StevePeers: More than 100 councils and charities vow to boycott Home Office policy to deport rough sleepers https://t.co/OdsAFeKts9,10/08/2021 19:25,1.42518E+18,59stuartjones,,,TRUE,138,0,en,Charities
,"RT @jamiebxne: #NFTGIVEAWAY💣

➡️Follow @roguesocietynft

➡️RT, like &amp; tag 3 friends

➡️Join Discord: https://t.co/grCKPYtIZa

Winner - 48h🎉…",10/08/2021 19:25,1.42518E+18,12k_le,,,FALSE,20,0,en,Charities
,RT @lexxravers: Net yangu ni ka iko na shinda leo haitaki niongee...just wanted to appreciate you guys for everything you did for the kids…,10/08/2021 19:24,1.42518E+18,s_horeen,,"Nairobi, Kenya",FALSE,2,0,en,Charities
,RT @80_mcswan: Michael Gove and Priti Patel are connected to a Conservative lobby group with direct ties to charities which provide welfare…,10/08/2021 19:24,1.42518E+18,AlidiSkuse,,,FALSE,243,0,en,Charities
,RT @JessicaV_CIS: States should be demanding information and conducting oversight of Catholic Charities and every NGO that is participating…,10/08/2021 19:24,1.42518E+18,kristintweeted,,,TRUE,36,0,en,Charities
,"@LizWill99 @MailOnline I donate my time, money, and books to multiple charities and non-profit organizations, inclu… https://t.co/4cg1eKlCTZ",10/08/2021 19:24,1.42518E+18,DebbyFeo,,,FALSE,0,0,en,Charities
,"RT @childishjosbino: ‼️ PLEASE RT &amp; SHARE ‼️

I’m running a fundraiser to help cover medical expenses for my 2nd cancer battle. 

If we bea…",10/08/2021 19:24,1.42518E+18,LadyDeadlight,,"Brownsville, Texas",TRUE,17,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:24,1.42518E+18,lori53olson,,,FALSE,215,0,en,Charities
,RT @Peoples_health: In our most recent survey 62% of project leads said they were aware food poverty or insecurity was an issue for the peo…,10/08/2021 19:24,1.42518E+18,GaryTrowsdale,,@zoom ,TRUE,1,0,en,Charities
,RT @JessicaTheLaw: The media focuses on the negative because it sells copy. A lot of environmental charities follow suit because they think…,10/08/2021 19:23,1.42518E+18,crimsonnin2,,,FALSE,775,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:23,1.42518E+18,Puanani01382620,,,FALSE,215,0,en,Charities
,RT @lexxravers: Net yangu ni ka iko na shinda leo haitaki niongee...just wanted to appreciate you guys for everything you did for the kids…,10/08/2021 19:23,1.42518E+18,mufc_colony,,Global,TRUE,2,0,en,Charities
,"RT @JessicaTheLaw: So carry on going to climate marches, vote for political parties that prioritise the environment, support environmental…",10/08/2021 19:23,1.42518E+18,crimsonnin2,,,FALSE,657,0,en,Charities
,"RT @JessicaTheLaw: Consider having fewer children, or none at all if you're not that bothered. Support charities that educate and empower w…",10/08/2021 19:23,1.42518E+18,crimsonnin2,,,FALSE,428,0,en,Charities
,RT @Saitamaguru1: Hey fam! Our Kenya project went very well so we are rolling out another campaign as we speak. There will be many more of…,10/08/2021 19:23,1.42518E+18,shibwick,,,FALSE,154,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:23,1.42518E+18,TheMrChad1,,,FALSE,215,0,en,Charities
,RT @hi_sight: @StarMan92062292 @seasylvia2005 Good work being done by @LinkEuropean on the impact of ‘traditional’ animal abuse on child we…,10/08/2021 19:23,1.42518E+18,HeidiBearKaye1,,,TRUE,0,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:23,1.42518E+18,J_Koolio,,Moon,FALSE,215,0,en,Charities
,RT @Saitamaguru1: Hey fam! Our Kenya project went very well so we are rolling out another campaign as we speak. There will be many more of…,10/08/2021 19:23,1.42518E+18,GetChipzNShill,,Cryptopia,TRUE,154,0,en,Charities
,RT @JCWI_UK: Fantastic news!🎉We urge more councils and charities to join this movement. Piece by piece we are dismantling the hostile envir…,10/08/2021 19:23,1.42518E+18,RachelleRomeo,,"London, England",TRUE,32,0,en,Charities
,Easily support your favorite charities with a Vanguard Charitable donor-advised fund. Check out our quick demo on h… https://t.co/K7BGwWLjEW,10/08/2021 19:23,1.42518E+18,VC_Giving,,"Southeastern, PA",FALSE,0,0,en,Charities
,"RT @MNageswarRaoIPS: Evidently, India is inviting destruction of its ancient civilization by allowing foreign charities.

Nothing short of…",10/08/2021 19:23,1.42518E+18,yantrak,,,FALSE,374,0,en,Charities
,"RT @UWCCanada: ""The reality is that an equitable recovery for the most vulnerable cannot be addressed through vaccines alone. Long-term sup…",10/08/2021 19:22,1.42518E+18,anita_khanna,,Ottawa,FALSE,2,0,en,Charities
,703-549-1390 is the telephone number for Catholic Charities USA. Call and let them know what you think of them assi… https://t.co/6oQKN6xLYl,10/08/2021 19:22,1.42518E+18,JLD_SC,,"South Carolina, USA",FALSE,0,1,en,Charities
,RT @MSTrustCEO: The @mstrust have criticised the postcode lottery for a ‘life-changing’ drug for people living with MS https://t.co/89oRe1r…,10/08/2021 19:22,1.42518E+18,JonGregg6,,United Kingdom,FALSE,8,0,en,Charities
,Net yangu ni ka iko na shinda leo haitaki niongee...just wanted to appreciate you guys for everything you did for t… https://t.co/dxICDdmVF4,10/08/2021 19:22,1.42518E+18,lexxravers,,Kigaa,FALSE,2,2,en,Charities
,@WalshFreedom What a waste.  They are plenty of charities that could use it for an amputee.  Don’t throw out singlets.,10/08/2021 19:22,1.42518E+18,Huckcat,,Southern State,FALSE,0,0,en,Charities
,@braininjury_CAN A scan of paper money so we can print some? Most of us live in poverty. A remote robot we can prog… https://t.co/oebzO1Mk3m,10/08/2021 19:22,1.42518E+18,sillyoldjen,,EU,FALSE,0,0,en,Charities
,"RT @CaliLiliIndies: @marceelias ""#DeclarationOfIndiePenDance™ 🎬🎶  #Culture Is #NutritionMeetsEnvironment ™' © We Consume it by #OSMOSIS ;…",10/08/2021 19:22,1.42518E+18,CaliLiliIndies,,calililiindies.com ,TRUE,1,0,en,Charities
,"RT @CDN_Dimension: Charities receiving tax breaks in Canada should not be fundraising for the Israeli Defence Forces.
https://t.co/wmpAj3qU…",10/08/2021 19:22,1.42518E+18,TOBikeGeezer,,"Yarmouth, Nova Scotia",TRUE,23,0,en,Charities
,"@marceelias ""#DeclarationOfIndiePenDance™ 🎬🎶  #Culture Is #NutritionMeetsEnvironment ™' © We Consume it by #OSMOSIS… https://t.co/TvmGWKeNWc",10/08/2021 19:21,1.42518E+18,CaliLiliIndies,,calililiindies.com ,TRUE,1,0,en,Charities
,"RT @DannyWRigg: ""I don't want to live in a society dominated by foodbanks and charities to try and feed people.""

Jeremy Corbyn @jeremycorb…",10/08/2021 19:21,1.42518E+18,michael76598310,,liverpool,FALSE,190,0,en,Charities
,"@BetteMidler My understanding is that churches, if they are to maintain their tax exempt status, must stay out of p… https://t.co/zAM78JmPQh",10/08/2021 19:21,1.42518E+18,ccwicklund,,Minnesota/prev.California,FALSE,0,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:21,1.42518E+18,kristintweeted,,,TRUE,215,0,en,Charities
,RT @IvoryHecker: McAllen’s mayor told me the city extended its disaster declaration last night due to the surge of migrants going through C…,10/08/2021 19:21,1.42518E+18,papiflorida,,,FALSE,30,0,en,Charities
,@Franklin_Graham @CissieGLynch @AlvedaCKing @SamaritansPurse @OCC_shoeboxes A bunch of cheap junk in a box. There a… https://t.co/SXq3Ijp1Cx,10/08/2021 19:21,1.42518E+18,HarphamPeg,,,FALSE,0,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:21,1.42518E+18,papiflorida,,,FALSE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:21,1.42518E+18,QuiHoPhung1,,New England,FALSE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:21,1.42518E+18,v6Y1Nuh8mso1HLo,,,FALSE,215,0,en,Charities
,@IvoryHecker Who is behind all of this? Who funds those charities?,10/08/2021 19:21,1.42518E+18,ImJustJoeKingJr,,INNA WOODS BY THE LAKE,FALSE,0,2,en,Charities
,RT @Saitamaguru1: Hey fam! Our Kenya project went very well so we are rolling out another campaign as we speak. There will be many more of…,10/08/2021 19:21,1.42518E+18,Cryptos22225676,,,FALSE,154,0,en,Charities
,RT @StevePeers: More than 100 councils and charities vow to boycott Home Office policy to deport rough sleepers https://t.co/OdsAFeKts9,10/08/2021 19:20,1.42518E+18,Idontmind64,,"East Midlands, England",FALSE,138,0,en,Charities
,"RT @CaliLiliIndies: @SenWhitehouse @HouseDemocrats ""#DeclarationOfIndiePenDance™ 🎬🎶  #Culture Is #NutritionMeetsEnvironment ™' © We Consume…",10/08/2021 19:20,1.42518E+18,CaliLiliIndies,,calililiindies.com ,TRUE,3,0,en,Charities
,RT @IvoryHecker: McAllen’s mayor told me the city extended its disaster declaration last night due to the surge of migrants going through C…,10/08/2021 19:20,1.42518E+18,DannyCo92170087,,,FALSE,30,0,en,Charities
,"RT @CaliLiliIndies: @joanwalsh @TheBeatWithAri @ProfMMurray @HouseDemocrats @FCC ""#Culture Is #NutritionMeetsEnvironment ™' © We Consume it…",10/08/2021 19:20,1.42518E+18,CaliLiliIndies,,calililiindies.com ,TRUE,6,0,en,Charities
,It's not too late to support Artstrek and Theatre Alberta through the @ShawInfo Birdies for Kids program presented… https://t.co/FDYFtwgV4K,10/08/2021 19:20,1.42518E+18,TheatreAlberta,,"Alberta, Canada",TRUE,0,1,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:20,1.42518E+18,ImJustJoeKingJr,,INNA WOODS BY THE LAKE,FALSE,215,0,en,Charities
,RT @IvoryHecker: McAllen’s mayor told me the city extended its disaster declaration last night due to the surge of migrants going through C…,10/08/2021 19:20,1.42518E+18,ImJustJoeKingJr,,INNA WOODS BY THE LAKE,FALSE,30,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:20,1.42518E+18,ralowes,,"Pennsylvania, USA",TRUE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:20,1.42518E+18,One123Sly,,,FALSE,215,0,en,Charities
,the thread is nice but lets move less towards charities and more towards abolishing third-world debt &amp; predatory ca… https://t.co/yDAttLW8mo,10/08/2021 19:19,1.42518E+18,10_of_cups,,,FALSE,0,1,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:19,1.42518E+18,j3669,,"Katy, Texas",FALSE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:19,1.42517E+18,QuikQuickQuicky,,,FALSE,215,0,en,Charities
,RT @benitakolovos: @GreekAnalyst helllo! Do you know of any good charities working to support those affected by the fires in Greece? Would…,10/08/2021 19:19,1.42517E+18,ikakistrw,,,FALSE,17,0,en,Charities
,This month we feature @LGUS as our Vendor Spotlight! Check out this interview with the amazing Jeana Schneck to lea… https://t.co/XlcuG30oIj,10/08/2021 19:18,1.42517E+18,TierneyHQ,,"St. Paul, MN",TRUE,0,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:18,1.42517E+18,DeplorableJenn,,OH....IO,FALSE,215,0,en,Charities
,So Catholic charities are aiding &amp; abetting the lawlessness &amp; human trafficking. Interesting! https://t.co/pkGdjhWVpn,10/08/2021 19:18,1.42517E+18,devonsworth,,,FALSE,0,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:18,1.42517E+18,USA2024DJT,,,FALSE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:18,1.42517E+18,noonii,,,FALSE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:18,1.42517E+18,AlexDix17,,"Florida, USA",FALSE,215,0,en,Charities
,RT @JessicaTheLaw: The media focuses on the negative because it sells copy. A lot of environmental charities follow suit because they think…,10/08/2021 19:18,1.42517E+18,alisonkatebr,,Utrecht,FALSE,775,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:17,1.42517E+18,Nicole070709,,USA,FALSE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:17,1.42517E+18,Chaonea,,noʎ puıɥǝq,FALSE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:17,1.42517E+18,CLALOCA1,,The Rock outta NY ,FALSE,215,0,en,Charities
,RT @IvoryHecker: McAllen’s mayor told me the city extended its disaster declaration last night due to the surge of migrants going through C…,10/08/2021 19:17,1.42517E+18,TiffanyDover57,,,FALSE,30,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:17,1.42517E+18,MiguelT76022741,,,FALSE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:17,1.42517E+18,TheFreedomRpt,,,FALSE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:17,1.42517E+18,KimKJRN,,,FALSE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:17,1.42517E+18,DenSow57,,Texas,FALSE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:17,1.42517E+18,HotrodH2,,,FALSE,215,0,en,Charities
,RT @JessicaTheLaw: The media focuses on the negative because it sells copy. A lot of environmental charities follow suit because they think…,10/08/2021 19:17,1.42517E+18,GeorgiaM_Stone,,Returning Video Tapes,FALSE,775,0,en,Charities
,"RT @Crayon78848049: Interesting that the Queens Commonwealth Trust would be a place they donate too.
So I wonder, of the &gt;600,000 how much…",10/08/2021 19:17,1.42517E+18,SabirahLohn,,Home Sweet Home! ,FALSE,4,0,en,Charities
,@bobbypitts879 @SnowmanWatson @jimcramer Trump would never ch kids with can charities. That would be the absolute l… https://t.co/x5MZDLKJK3,10/08/2021 19:16,1.42517E+18,FrankDoolin,,Deep in the heart of ...,FALSE,0,0,en,Charities
,RT @IvoryHecker: McAllen’s mayor told me the city extended its disaster declaration last night due to the surge of migrants going through C…,10/08/2021 19:16,1.42517E+18,rob_rosta,,,FALSE,30,0,en,Charities
,"RT @jamiebxne: #NFTGIVEAWAY💣

➡️Follow @roguesocietynft

➡️RT, like &amp; tag 3 friends

➡️Join Discord: https://t.co/grCKPYtIZa

Winner - 48h🎉…",10/08/2021 19:16,1.42517E+18,wavelasq,,"Guayaquil, Ecuador",TRUE,20,0,en,Charities
,@IvoryHecker Catholic charities gets lots of money from  us (govt).,10/08/2021 19:16,1.42517E+18,algonzalesjr,,"San Antonio, Texas",TRUE,0,8,en,Charities
,"RT @_i0n: Gavin Williamson says children have lost ""discipline"" during lockdown, and is backing the creation of ""secure schools"" which will…",10/08/2021 19:16,1.42517E+18,john_hallw,,"Coalville, England",TRUE,52,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:16,1.42517E+18,jess_therapist,,Virgin Islands,FALSE,215,0,en,Charities
,RT @Davet21: Checkout the latest information about Disability Awareness Day and DAD Week. There’s still a few days left to book an exhibiti…,10/08/2021 19:16,1.42517E+18,warringtonworld,,Warrington,TRUE,4,0,en,Charities
,"RT @ThirdSector: Businesses provide an average of just £450 per year to charities, research finds

https://t.co/VI4WZBuaqp https://t.co/Sbf…",10/08/2021 19:16,1.42517E+18,purevelf,,"Birkenhead, UK via Cheddar 🧀",FALSE,1,0,en,Charities
,I've #justdonated to All Charities Appeal campaign. Donate on @justgiving and support this great cause https://t.co/XPAnqdRGFN,10/08/2021 19:15,1.42517E+18,khaira999,,,FALSE,0,0,en,Charities
,"RT @jamiebxne: #NFTGIVEAWAY💣

➡️Follow @roguesocietynft

➡️RT, like &amp; tag 3 friends

➡️Join Discord: https://t.co/grCKPYtIZa

Winner - 48h🎉…",10/08/2021 19:15,1.42517E+18,lemonle75966312,,,FALSE,20,0,en,Charities
,RT @IvoryHecker: McAllen’s mayor told me the city extended its disaster declaration last night due to the surge of migrants going through C…,10/08/2021 19:15,1.42517E+18,Tom50100175,,"Vermont, USA",FALSE,30,0,en,Charities
,Did you know we do a lot of what all the national charities do? The money we raise goes directly to help local canc… https://t.co/pcN7LRlEHi,10/08/2021 19:15,1.42517E+18,SxCancerFund,,Sussex,TRUE,0,0,en,Charities
,"@calliandra13 @linav8 @1mikaelams You don't have to use scare quotes with me. I am poor. Trust me, a ton of donated… https://t.co/1T3g8ctlOP",10/08/2021 19:15,1.42517E+18,teensyowls,,"Milwaukee, WI",FALSE,0,4,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:15,1.42517E+18,lionheartedreb,,Memeland,TRUE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:15,1.42517E+18,Tom50100175,,"Vermont, USA",FALSE,215,0,en,Charities
,The first ever Y101’s Dollars for Dinners fundraiser to benefit the Ronald McDonald House Charities Central Valley… https://t.co/AyYs9F5Cth,10/08/2021 19:15,1.42517E+18,Y101Fresno,,"Fresno, CA",TRUE,1,1,en,Charities
,"2021 Ride For America - Get your tee shirt today!
https://t.co/kmbLi7fL0u  Purchase your commemorative Ride For Ame… https://t.co/dUpX6w9ESD",10/08/2021 19:15,1.42517E+18,nwfire_velo,,"Seattle, WA",FALSE,0,1,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:14,1.42517E+18,shanegouge1,,"North Carolina, USA",FALSE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:14,1.42517E+18,AkcilMisty,,,FALSE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:13,1.42517E+18,TiffanieTx1,,South Texas,FALSE,215,0,en,Charities
,"RT @deepali53882005: We, SSRIANS are following ur footsteps Sushant! Standing tall against injustice, supporting charities and being a true…",10/08/2021 19:13,1.42517E+18,Sreyasi_1,,,FALSE,12,0,en,Charities
,RT @IvoryHecker: McAllen’s mayor told me the city extended its disaster declaration last night due to the surge of migrants going through C…,10/08/2021 19:13,1.42517E+18,LivesLoch,,,FALSE,30,0,en,Charities
,"RT @_D_J_OR: On Sunday 22 August, I will be running the Vitality Big Half supporting @Oasis_UK, and in preparation for the London Marathon…",10/08/2021 19:13,1.42517E+18,robertsliam16,,"Leatherhead, South East",FALSE,8,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:13,1.42517E+18,LivesLoch,,,FALSE,215,0,en,Charities
,RT @swallalisaa: A thread of @LISABar_CN's charities and donations with all the money they're collecting through fundraising and selling me…,10/08/2021 19:13,1.42517E+18,jeni91440105,,"Medellín, Colombia",FALSE,802,0,en,Charities
,how the fck did I end up on James Safechuck's instagram and the absolute sickness of that lying freak and his fanta… https://t.co/zrBhGUJ2rb,10/08/2021 19:13,1.42517E+18,robstrider2021,,Ipsilion,FALSE,0,0,en,Charities
,McAllen’s mayor told me the city extended its disaster declaration last night due to the surge of migrants going th… https://t.co/bmACs9NvmW,10/08/2021 19:13,1.42517E+18,IvoryHecker,,"Houston, TX",TRUE,30,143,en,Charities
,"2021 Ride For America - Get your tee shirt today!
https://t.co/FO7cKMaYK3  Purchase your commemorative Ride For Ame… https://t.co/mj5YHIuJ3F",10/08/2021 19:13,1.42517E+18,FireVeloNation,,Mur,FALSE,0,0,en,Charities
,RT @Shambles151: More than 100 councils and charities vow to boycott Home Office policy to deport rough sleepers https://t.co/7IrBsPyElO,10/08/2021 19:13,1.42517E+18,allanukscotland,,glasgow,TRUE,19,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:12,1.42517E+18,DanaBak50247388,,United States,FALSE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:12,1.42517E+18,JosephVrabec,,,TRUE,215,0,en,Charities
,And we must demand that our charities and social enterprises live up to the leadership position they hold in our so… https://t.co/phUoemWTBH,10/08/2021 19:12,1.42517E+18,robbiesemple,,"Dublin City, Ireland",FALSE,0,3,en,Charities
,RT @Shambles151: More than 100 councils and charities vow to boycott Home Office policy to deport rough sleepers https://t.co/7IrBsPyElO,10/08/2021 19:12,1.42517E+18,Shambles151,,Portland Dorset,FALSE,19,0,en,Charities
,RT @swallalisaa: A thread of @LISABar_CN's charities and donations with all the money they're collecting through fundraising and selling me…,10/08/2021 19:12,1.42517E+18,igotpinks,,,FALSE,802,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:12,1.42517E+18,Jason14339001,,"Nevada, USA",FALSE,215,0,en,Charities
,"RT @hpryouthtri: We're very excited to see that @VSACentre has crossed over the $20,000 mark from the #TriofCompassion! https://t.co/KZhR6j…",10/08/2021 19:12,1.42517E+18,pathcrafters,,Canada,FALSE,1,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:12,1.42517E+18,Doubleeagle25,,"Florida, USA",TRUE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:12,1.42517E+18,HtownBlizz,,"Katy, TX",TRUE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:11,1.42517E+18,JozeyWellzATL,,ATLANTA,TRUE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:11,1.42517E+18,GauvreauGary,,Canada,FALSE,215,0,en,Charities
,Climate Ideologues and ENGO ‘Charities’ Must Not Be Allowed to Hijack Canada’s Energy Economy: There’s Just NO Tran… https://t.co/0EezVOGF3P,10/08/2021 19:11,1.42517E+18,Littleron7,,,FALSE,0,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:11,1.42517E+18,LongLiveCovfefe,,"Trump Town, USA",TRUE,215,0,en,Charities
,RT @TODAYshow: Jon Stewart and Pete Davidson announced an upcoming comedy show benefiting 9/11 charities. https://t.co/uNdfUpQACP,10/08/2021 19:11,1.42517E+18,ChrisMasin2,,"Osage Beach, Mo",FALSE,117,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:11,1.42517E+18,GooGwaba,,The Formerly Great Northwest,FALSE,215,0,en,Charities
,RT @HiboWardere: #nofgm when charities go to our communities with head of . You can be or put out.  Its fundamentally letting down women an…,10/08/2021 19:11,1.42517E+18,1stRantMedia,,,FALSE,2,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:11,1.42517E+18,buckrodgers7,,Nation's Capital,FALSE,215,0,en,Charities
,"RT @IvoryHecker: Here’s a migrant I met today in McAllen, Texas. Migrants like him process through US Customs &amp; Border Protection and go to…",10/08/2021 19:11,1.42517E+18,DeploraBear,,CA,TRUE,215,0,en,Charities
,RT @HiboWardere: #nofgm qjen charities state that we identify choice not biological its absolutely devasting to women and girls in those co…,10/08/2021 19:11,1.42517E+18,1stRantMedia,,,FALSE,1,0,en,Charities
